Disaster,,,,,,,,,,
ID,ORGANIZATION,YEAR_,START_DATE,END_DATE,UNIT,NAME,CAUSE,LOCALITY,DESTRUCTION (in Thousand Dollars),TOTAL_ACRES
9271,FWS,2006,03-06-2006 00:00,,13583,BLIND 10,Human,ORE,41,0.1
9272,FWS,1985,09-06-1985 00:00,09-06-1985 00:00,13589,PIGEONBUTT,Human,ORE,41,50
9273,FWS,1991,8/20/1991 0:00,8/20/1991 0:00,13589,ZEIGLER,Human,ORE,41,8.2
9274,FWS,1991,9/16/1991 0:00,9/17/1991 0:00,13589,LOMATIUM91,Human,ORE,41,12
9275,FWS,1991,9/23/1991 0:00,9/25/1991 0:00,13589,MCFADDEN,Human,ORE,41,220
9276,FWS,1991,9/27/1991 0:00,9/27/1991 0:00,13589,FLD11BAGS,Human,ORE,41,0.1
9277,FWS,1993,09-06-1993 00:00,09-06-1993 00:00,13589,NUSBAUM 94,Human,ORE,41,9
9278,FWS,1993,09-08-1993 00:00,09-08-1993 00:00,13589,NUSBAUM 15,Human,ORE,41,3
9279,FWS,2000,07-08-2000 00:00,07-08-2000 00:00,13589,WARDEN8,Human,ORE,41,1.5
9280,FWS,2000,07-09-2000 00:00,07-09-2000 00:00,13589,WINTEL RD,Human,ORE,41,0.1
9281,FWS,2002,7/23/2002 0:00,7/23/2002 0:00,13589,FIELD 5,Human,ORE,41,4.4
9282,FWS,1996,8/15/1996 0:00,8/15/1996 0:00,13589,WARDEN64,Human,ORE,41,67
9283,FWS,1996,8/24/1996 0:00,8/24/1996 0:00,13589,NUSBAUM1,Human,ORE,41,28
9284,FWS,1994,07-08-1994 00:00,07-08-1994 00:00,13589,SCHROK3945,Human,ORE,41,20
9285,FWS,1999,8/18/1999 0:00,8/18/1999 0:00,13589,FIELD 9,Human,ORE,41,2
9286,FWS,1994,7/25/1994 0:00,7/29/1994 0:00,13290,LECLAIR,Human,ORE,41,33495
11176,FWS,2003,8/14/2003 0:00,8/16/2003 0:00,65530,GREASEWOOD KNOLLS,Human,UTA,49,1200
11177,FWS,1995,5/22/1995 0:00,5/22/1995 0:00,65570,LEOTA 4,Natural,UTA,49,44.8
11178,FWS,1990,05-12-1990 00:00,05-12-1990 00:00,65570,WOODS BOT,Natural,UTA,49,78
11179,FWS,2000,8/18/2000 0:00,8/18/2000 0:00,65570,FISH FIRE,Natural,UTA,49,0.1
11180,FWS,1999,3/27/1999 0:00,3/29/1999 0:00,65570,WOODBOTTOM,Human,WYO,56,20.7
11181,FWS,1994,4/22/1994 0:00,4/22/1994 0:00,65570,S-2EASTWF,Human,UTA,49,204
11182,FWS,1999,10/28/1999 0:00,10/29/1999 0:00,65570,REFUGE,Human,UTA,49,196
11183,FWS,2004,3/16/2004 0:00,3/19/2004 0:00,65570,WYASKET,Human,UTA,49,60.6
11184,FWS,2004,04-07-2004 00:00,04-08-2004 00:00,65570,BRENNAN BOTTOM,Natural,UTA,49,0.3
11185,FWS,2005,08-01-2005 00:00,08-01-2005 00:00,65570,POWERLINE,Human,UTA,49,1
11282,FWS,1989,4/15/1989 0:00,4/15/1989 0:00,13510,CORRALLAKE,Human,WAS,53,0.7
11283,FWS,1985,03-11-1985 00:00,03-11-1985 00:00,13510,FU 226 227,Human,WAS,53,50
11284,FWS,1984,5/30/1984 0:00,5/30/1984 0:00,13510,VERNITA BR,Human,WAS,53,2355
11285,FWS,1984,5/30/1984 0:00,5/30/1984 0:00,13510,HIGHWAY 24,Human,WAS,53,169
11286,FWS,1981,8/21/1981 0:00,8/22/1981 0:00,13510,MCMANAMAN,Human,WAS,53,680
11287,FWS,1987,03-04-1987 00:00,03-04-1987 00:00,13510,CORFU,Human,WAS,53,70
11288,FWS,1992,3/27/1992 0:00,3/27/1992 0:00,13510,WINERY,Human,WAS,53,90
11289,FWS,1985,3/25/1985 0:00,,13510,COYOTE,Human,WAS,53,10
11290,FWS,1985,3/31/1985 0:00,,13510,SNIPE LAKE,Human,WAS,53,0.1
11291,FWS,1984,07-11-1984 00:00,07-12-1984 00:00,13510,GOOSE LAKE,Human,WAS,53,1207
11292,FWS,1985,04-08-1985 00:00,,13510,COYOTE CRK,Human,WAS,53,15
11293,FWS,1985,04-06-1985 00:00,04-06-1985 00:00,13510,N.COYOTELK,Human,WAS,53,20
11294,FWS,1995,04-03-1995 00:00,04-03-1995 00:00,13510,SODA LAKE,Human,WAS,53,0.1
11295,FWS,1997,8/14/1997 0:00,8/14/1997 0:00,13510,BOAT DOCK,Human,WAS,53,0.1
11296,FWS,1987,05-08-1987 00:00,05-08-1987 00:00,13510,CORFU,Human,WAS,53,80
11297,FWS,1991,05-01-1991 00:00,05-01-1991 00:00,13510,CORFU FARM,Human,WAS,53,5
11298,FWS,1984,8/21/1984 0:00,8/21/1984 0:00,13510,WAHLUKE,Human,WAS,53,1700
11299,FWS,1985,4/18/1985 0:00,4/18/1985 0:00,13510,PARA RD,Human,WAS,53,1
11300,FWS,1986,07-06-1986 00:00,07-06-1986 00:00,13510,HAMPTON LK,Human,WAS,53,103
11301,FWS,1988,07-05-1988 00:00,07-05-1988 00:00,13510,O'SULLIVAN,Human,WAS,53,0.5
11302,FWS,1985,4/25/1985 0:00,4/25/1985 0:00,13510,LK GOOSECR,Human,WAS,53,1
11303,FWS,1985,4/25/1985 0:00,4/25/1985 0:00,13510,MARSHUNIT2,Human,WAS,53,1.5
11304,FWS,1985,4/25/1985 0:00,4/25/1985 0:00,13510,MESA,Human,WAS,53,2
11305,FWS,1985,4/25/1985 0:00,4/25/1985 0:00,13510,GREASEWOOD,Human,WAS,53,7
11306,FWS,1992,5/20/1992 0:00,5/21/1992 0:00,13510,GOOSE LAKE,Human,WAS,53,1719
11307,FWS,1985,4/25/1985 0:00,4/25/1985 0:00,13510,BUTTEHAMPT,Human,WAS,53,1.5
11308,FWS,1989,08-04-1989 00:00,08-04-1989 00:00,13510,MALLARD,Human,WAS,53,0.2
11309,FWS,1990,6/28/1990 0:00,6/28/1990 0:00,13510,SOLBRECK,Human,WAS,53,175
11310,FWS,1985,6/21/1985 0:00,6/21/1985 0:00,13510,RED ROCK 1,Human,WAS,53,3530
11311,FWS,1991,7/25/1991 0:00,,13510,HAYS NW,Human,WAS,53,0.3
11312,FWS,1987,7/14/1987 0:00,7/14/1987 0:00,13510,TRAILHEAD,Human,WAS,53,11
11313,FWS,1990,07-05-1990 00:00,,13510,L HAMPTON,Human,WAS,53,1
11314,FWS,1988,9/24/1988 0:00,9/24/1988 0:00,13510,SODA LAKE,Natural,WAS,53,74
11315,FWS,1992,6/28/1992 0:00,6/28/1992 0:00,13510,HAYSBORDER,Natural,WAS,53,0.3
11316,FWS,1992,07-02-1992 00:00,07-02-1992 00:00,13510,SCABROCKLK,Human,WAS,53,0.5
11317,FWS,1992,07-02-1992 00:00,07-02-1992 00:00,13510,SODA LAKE,Human,WAS,53,0.5
11318,FWS,1995,07-06-1995 00:00,,13510,SADDLE 1,Natural,WAS,53,2
11319,FWS,2001,10-07-2001 00:00,10-07-2001 00:00,13510,NORTH TEAL,Human,WAS,53,0.1
11320,FWS,1995,08-12-1995 00:00,08-12-1995 00:00,13510,CRAB,Human,WAS,53,20
11321,FWS,1991,9/26/1991 0:00,9/26/1991 0:00,13510,HOTWHEELS,Human,WAS,53,0.1
11322,FWS,1992,09-08-1992 00:00,09-08-1992 00:00,13510,226-227,Human,WAS,53,75
11323,FWS,1995,10/24/1995 0:00,,13510,MORGANARSN,Human,WAS,53,0.1
11324,FWS,2000,04-05-2000 00:00,04-05-2000 00:00,13510,BLUEBIRD,Human,WAS,53,6
11325,FWS,1998,7/18/1998 0:00,7/18/1998 0:00,13510,LAKE MARIE,Human,WAS,53,1.5
11326,FWS,1993,6/14/1993 0:00,6/14/1993 0:00,13510,TOYOTA,Human,WAS,53,0.5
11327,FWS,1996,05-09-1996 00:00,05-09-1996 00:00,13510,PARA,Human,WAS,53,6
11328,FWS,1993,6/20/1993 0:00,,13510,26B SE,Natural,WAS,53,0.5
11329,FWS,2000,06-07-2000 00:00,06-07-2000 00:00,13510,SODALK CAM,Human,WAS,53,0.1
11330,FWS,1993,6/28/1993 0:00,,13510,BRIDGE-U3,Human,WAS,53,0.1
11331,FWS,1993,07-03-1993 00:00,07-03-1993 00:00,13510,JUVENILAKE,Natural,WAS,53,410
11332,FWS,2000,6/27/2000 0:00,6/27/2000 0:00,13510,HUTCHINSON,Human,WAS,53,12.1
11333,FWS,1993,07-11-1993 00:00,,13510,UPPERDAM-3,Human,WAS,53,0.1
11334,FWS,1996,06-12-1996 00:00,06-12-1996 00:00,13510,HUTCHINSON,Human,WAS,53,3
11335,FWS,1993,7/28/1993 0:00,7/28/1993 0:00,13510,CORFU1,Human,WAS,53,3
11336,FWS,2000,07-02-2000 00:00,07-03-2000 00:00,13510,FALCONLK,Human,WAS,53,13
11337,FWS,2000,07-06-2000 00:00,07-06-2000 00:00,13510,LYLE LK,Human,WAS,53,991
11338,FWS,1993,09-06-1993 00:00,09-06-1993 00:00,13510,CORFU2,Human,WAS,53,10
11339,FWS,1993,10/17/1993 0:00,,13510,DAM 2,Human,WAS,53,0.5
11340,FWS,2000,08-10-2000 00:00,08-10-2000 00:00,13510,BENYSBLZ,Human,WAS,53,5.5
11341,FWS,1996,08-03-1996 00:00,08-03-1996 00:00,13510,N. TEAL,Human,WAS,53,0.1
11342,FWS,2000,8/15/2000 0:00,8/15/2000 0:00,13510,BLUE BLZ,Human,WAS,53,0.1
11343,FWS,1998,10/14/1998 0:00,10/14/1998 0:00,13510,JOHNSON WF,Human,WAS,53,25
11344,FWS,2000,7/18/2000 0:00,7/18/2000 0:00,13510,NUNALLYLAK,Human,WAS,53,0.5
11345,FWS,2002,7/24/2002 0:00,7/24/2002 0:00,13510,SMYRNA,Human,WAS,53,40
11346,FWS,2000,10-03-2000 00:00,10-03-2000 00:00,13510,ONION ROST,Human,WAS,53,2.1
11347,FWS,2002,7/30/2002 0:00,9/21/2002 0:00,13510,SEVERITY,Natural,WAS,53,0
11348,FWS,1994,03-07-1994 00:00,03-07-1994 00:00,13510,MU394WILD,Human,WAS,53,7
11349,FWS,1994,3/30/1994 0:00,3/30/1994 0:00,13510,PARAPASTUR,Human,WAS,53,46.7
11350,FWS,1994,03-08-1994 00:00,03-08-1994 00:00,13510,SADDLDITCH,Human,WAS,53,42
11351,FWS,1994,04-01-1994 00:00,04-01-1994 00:00,13510,MATAWA24TO,Human,WAS,53,1.1
11352,FWS,1994,04-03-1994 00:00,04-03-1994 00:00,13510,MICHELHY26,Human,WAS,53,0.4
11353,FWS,2001,3/20/2001 0:00,3/20/2001 0:00,13510,POACHERLK,Human,WAS,53,5
11354,FWS,1994,07-09-1994 00:00,07-09-1994 00:00,13510,CRESCENT,Human,WAS,53,0.3
11355,FWS,2001,06-05-2001 00:00,,13510,UNKNOWN,Natural,WAS,53,0.1
11356,FWS,1994,9/24/1994 0:00,9/24/1994 0:00,13510,HAYSCREEK,Human,WAS,53,0.3
11357,FWS,1997,04-11-1997 00:00,04-12-1997 00:00,13510,LOST,Human,WAS,53,3
11358,FWS,1997,4/22/1997 0:00,4/22/1997 0:00,13510,PARA,Human,WAS,53,2
11359,FWS,1997,5/24/1997 0:00,5/24/1997 0:00,13510,SODA LAKE,Human,WAS,53,0.1
11360,FWS,1997,5/25/1997 0:00,,13510,BLYTHE,Human,WAS,53,0.1
11361,FWS,1997,6/29/1997 0:00,,13510,SODA CAMP,Human,WAS,53,0.1
11362,FWS,1997,7/14/1997 0:00,7/14/1997 0:00,13510,CHUKAR,Human,WAS,53,220
11363,FWS,1997,7/21/1997 0:00,7/23/1997 0:00,13510,CORFU,Natural,WAS,53,5000
11364,FWS,1997,7/21/1997 0:00,7/21/1997 0:00,13510,HALF MOON,Natural,WAS,53,400
11365,FWS,1997,08-06-1997 00:00,08-06-1997 00:00,13510,KNUCKLEHED,Human,WAS,53,45
11366,FWS,1997,08-06-1997 00:00,08-06-1997 00:00,13510,SPARKY,Human,WAS,53,0.1
11367,FWS,1997,08-09-1997 00:00,08-09-1997 00:00,13510,SNAKE,Human,WAS,53,0.1
11368,FWS,1997,08-07-1997 00:00,,13510,SCABROCK,Human,WAS,53,0.1
11369,FWS,2004,3/15/2004 0:00,3/15/2004 0:00,13510,26 DITCH FIRE,Human,WAS,53,0.3
11370,FWS,2004,3/23/2004 0:00,3/23/2004 0:00,13510,RED ROCK COULEE,Human,WAS,53,5
11371,FWS,2004,3/28/2004 0:00,3/28/2004 0:00,13510,SODA LAKE OUTHOUSE,Human,WAS,53,0.1
11372,FWS,2003,03-03-2003 00:00,03-04-2003 00:00,13510,CORFU,Human,WAS,53,12
11373,FWS,2003,7/14/2003 0:00,7/15/2003 0:00,13510,HAMPTON LAKES,Human,WAS,53,0.1
11374,FWS,2003,7/26/2003 0:00,7/27/2003 0:00,13510,CAMPBELL LAKE,Human,WAS,53,260
11375,FWS,2003,08-07-2003 00:00,08-07-2003 00:00,13510,TRACKER,Natural,WAS,53,1
11376,FWS,2004,6/26/2004 0:00,6/26/2004 0:00,13510,WAKE UP,Natural,WAS,53,1
11377,FWS,2004,7/18/2004 0:00,7/18/2004 0:00,13510,UPPER GOOSE,Human,WAS,53,6
11378,FWS,2005,9/15/2005 0:00,9/15/2005 0:00,13510,CULVERT,Human,WAS,53,0.1
11379,FWS,2005,7/27/2005 0:00,7/27/2005 0:00,13510,EXCAVATOR,Human,WAS,53,0.1
11380,FWS,2005,03-02-2005 00:00,03-02-2005 00:00,13510,JP,Human,WAS,53,0.2
11381,FWS,2005,5/28/2005 0:00,,13510,BLACK 1,Human,WAS,53,0
11382,FWS,2005,5/30/2005 0:00,,13510,SODA DAM,Human,WAS,53,0
11383,FWS,2005,6/25/2005 0:00,6/25/2005 0:00,13510,BOBCAT,Human,WAS,53,28.5
11384,FWS,2006,08-10-2006 00:00,08-11-2006 00:00,13510,BARTON,Natural,WAS,53,0.2
11385,FWS,2006,10-10-2006 00:00,10-10-2006 00:00,13510,RED ROCK CORNER,Human,WAS,53,1
11386,FWS,2006,2/21/2006 0:00,2/21/2006 0:00,13510,POWER POLE FIRE,Human,WAS,53,0.1
11387,FWS,2006,3/20/2006 0:00,3/20/2006 0:00,13510,RED ROCK,Human,WAS,53,3
11388,FWS,2006,5/26/2006 0:00,5/26/2006 0:00,13510,SODA LAKE 1,Human,WAS,53,0.1
11389,FWS,2006,5/27/2006 0:00,5/27/2006 0:00,13510,SODA LAKE 2,Human,WAS,53,0.1
11390,FWS,1992,7/16/1992 0:00,7/16/1992 0:00,13522,WINDROW,Human,WAS,53,0.3
11391,FWS,1991,07-05-1991 00:00,07-05-1991 00:00,13522,POWER LINE,Human,WAS,53,1
11392,FWS,2002,8/18/2002 0:00,8/18/2002 0:00,13522,CANARY,Human,WAS,53,0.6
11393,FWS,1994,8/18/1994 0:00,8/18/1994 0:00,13522,HAYBALE,Human,WAS,53,0.3
11394,FWS,2001,09-10-2001 00:00,09-10-2001 00:00,13700,WAH DITCH,Human,WAS,53,0.1
11395,FWS,1991,07-12-1991 00:00,7/13/1991 0:00,13700,227,Natural,WAS,53,175
11396,FWS,2001,10-11-2001 00:00,10-11-2001 00:00,13700,STE MICH,Human,WAS,53,0.2
11397,FWS,1987,8/16/1987 0:00,8/16/1987 0:00,13700,MILEPOST55,Human,WAS,53,4.6
11398,FWS,1987,9/17/1987 0:00,9/17/1987 0:00,13700,MILEPOST58,Human,WAS,53,6.4
11399,FWS,2001,05-10-2001 00:00,05-10-2001 00:00,13700,ORCHARD,Human,WAS,53,35
11400,FWS,1992,8/20/1992 0:00,8/20/1992 0:00,13700,HWY 24,Human,WAS,53,1
11401,FWS,1997,7/22/1997 0:00,7/22/1997 0:00,13700,911,Human,WAS,53,0.2
11402,FWS,1991,09-03-1991 00:00,09-03-1991 00:00,13700,SADDLE H24,Human,WAS,53,16.6
11403,FWS,1995,8/15/1995 0:00,,13700,MP51,Human,WAS,53,2.5
11404,FWS,2000,3/24/2000 0:00,3/24/2000 0:00,13700,ORCHARD,Human,WAS,53,0.9
11405,FWS,1998,07-02-1998 00:00,07-03-1998 00:00,13700,HWY24ESW,Natural,WAS,53,506
11406,FWS,1993,6/14/1993 0:00,6/15/1993 0:00,13700,HIGHWAY 24,Human,WAS,53,12705
11407,FWS,2000,8/29/2000 0:00,8/29/2000 0:00,13700,CANALCLEAN,Human,WAS,53,5
11408,FWS,2000,6/27/2000 0:00,07-02-2000 00:00,13700,24 COMMAND,Human,WAS,53,163884
11409,FWS,1992,09-12-1992 00:00,9/13/1992 0:00,13700,365,Human,WAS,53,4000
11410,FWS,1992,09-12-1992 00:00,09-12-1992 00:00,13700,364,Human,WAS,53,0.1
11411,FWS,1998,7/31/1998 0:00,,13700,POWERLINE,Natural,WAS,53,2
11412,FWS,2002,04-08-2002 00:00,04-08-2002 00:00,13700,WELDING,Human,WAS,53,0.1
11413,FWS,1995,5/30/1995 0:00,5/30/1995 0:00,13700,227,Human,WAS,53,0.2
11414,FWS,2002,4/28/2002 0:00,4/28/2002 0:00,13700,WHITEBLUFF  CF,Human,WAS,53,0.1
11415,FWS,1998,8/15/1998 0:00,8/16/1998 0:00,13700,HWY24MI59,Human,WAS,53,107
11416,FWS,1993,9/29/1993 0:00,9/29/1993 0:00,13700,POWERLINE2,Human,WAS,53,111
11417,FWS,1998,8/31/1998 0:00,8/31/1998 0:00,13700,240MI12,Human,WAS,53,25
11418,FWS,2002,06-10-2002 00:00,06-10-2002 00:00,13700,100 F,Natural,WAS,53,4.5
11419,FWS,2000,08-10-2000 00:00,08-11-2000 00:00,13700,BIG PLAN,Natural,WAS,53,8
11420,FWS,2002,07-07-2002 00:00,07-08-2002 00:00,13700,WHITEBLUFF,Natural,WAS,53,285
11421,FWS,2002,07-07-2002 00:00,07-07-2002 00:00,13700,WHITEBLUF2,Natural,WAS,53,4
11422,FWS,2000,8/24/2000 0:00,8/24/2000 0:00,13700,VERNTAFLAT,Natural,WAS,53,132
11423,FWS,2002,07-10-2002 00:00,07-10-2002 00:00,13700,SR24VEHIC,Human,WAS,53,0.2
11424,FWS,2000,09-04-2000 00:00,09-04-2000 00:00,13700,WALLUKCAR1,Human,WAS,53,0.1
11425,FWS,2002,7/13/2002 0:00,7/14/2002 0:00,13700,MILEPOST64,Natural,WAS,53,7.8
11426,FWS,2000,09-06-2000 00:00,09-06-2000 00:00,13700,CBIRRDIST,Human,WAS,53,5
11427,FWS,1998,7/28/1998 0:00,7/30/1998 0:00,13700,ELKMEADOW,Natural,WAS,53,6500
11428,FWS,2000,10-06-2000 00:00,10-06-2000 00:00,13700,ROADESW,Human,WAS,53,99.9
11429,FWS,1994,03-09-1994 00:00,03-09-1994 00:00,13700,CORFU CK,Human,WAS,53,89.8
11430,FWS,1999,4/30/1999 0:00,4/30/1999 0:00,13700,NWORCHARD,Human,WAS,53,0.9
11431,FWS,1993,07-09-1993 00:00,07-09-1993 00:00,13700,369,Natural,WAS,53,0.1
11432,FWS,1993,06-11-1993 00:00,06-11-1993 00:00,13700,306,Natural,WAS,53,0.1
11433,FWS,1993,06-02-1993 00:00,06-02-1993 00:00,13700,QUARY,Human,WAS,53,1
11434,FWS,2001,05-10-2001 00:00,05-10-2001 00:00,13700,GWINN ORCHARDS,Human,WAS,53,31
11435,FWS,1999,08-12-1999 00:00,8/13/1999 0:00,13700,WLKOLIVES,Human,WAS,53,925
11436,FWS,2001,06-01-2001 00:00,06-01-2001 00:00,13700,MORMON,Natural,WAS,53,3
11437,FWS,1999,08-05-1999 00:00,,13700,BC-240PL,Natural,WAS,53,0.2
11438,FWS,1996,07-10-1996 00:00,07-10-1996 00:00,13700,334,Human,WAS,53,5
11439,FWS,1999,9/17/1999 0:00,,13700,BOAT L SMK,Natural,WAS,53,0.7
11440,FWS,1999,08-12-1999 00:00,,13700,2WY24MP67S,Natural,WAS,53,0.5
11441,FWS,1999,08-12-1999 00:00,,13700,HWY24MP67N,Natural,WAS,53,1
11442,FWS,2001,7/18/2001 0:00,7/18/2001 0:00,13700,JJSAFE,Human,WAS,53,0.1
11443,FWS,1999,8/24/1999 0:00,,13700,NEVBNATOUT,Natural,WAS,53,0.1
11444,FWS,1994,12-12-1994 00:00,12-12-1994 00:00,13700,617,Human,WAS,53,0.1
11445,FWS,1999,11/21/1999 0:00,11/21/1999 0:00,13700,SWHTBLFLND,Human,WAS,53,38
11446,FWS,1994,4/25/1994 0:00,4/25/1994 0:00,13700,BRUSH,Natural,WAS,53,15
11447,FWS,2001,05-05-2001 00:00,05-05-2001 00:00,13700,ERDSW&SR24,Human,WAS,53,25
11448,FWS,1989,09-01-1989 00:00,09-01-1989 00:00,13700,391A,Human,WAS,53,0.4
11449,FWS,1989,8/21/1989 0:00,8/21/1989 0:00,13700,371,Human,WAS,53,2
11450,FWS,1989,06-12-1989 00:00,06-12-1989 00:00,13700,375-89,Human,WAS,53,0.1
11451,FWS,1999,06-03-1999 00:00,06-03-1999 00:00,13700,236,Human,WAS,53,0.1
11452,FWS,2004,5/18/2004 0:00,5/18/2004 0:00,13700,SR 24 BOAT FIRE,Human,WAS,53,0.1
11453,FWS,2003,07-06-2003 00:00,07-06-2003 00:00,13700,PL 7 CAMP FIRE,Human,WAS,53,0.1
11454,FWS,2003,7/16/2003 0:00,7/16/2003 0:00,13700,SHOOTING RANGE,Human,WAS,53,1391
11455,FWS,2003,7/25/2003 0:00,7/25/2003 0:00,13700,BOAT LAUNCH,Human,WAS,53,0.1
11456,FWS,2004,06-05-2004 00:00,06-05-2004 00:00,13700,FUJI,Natural,WAS,53,35
11457,FWS,2004,06-05-2004 00:00,06-05-2004 00:00,13700,FLAT TIRE,Natural,WAS,53,3
11458,FWS,2004,06-07-2004 00:00,,13700,L SW LIGHTNING,Natural,WAS,53,0.1
11459,FWS,2003,07-08-2003 00:00,07-08-2003 00:00,13700,"CANAL, NW",Human,WAS,53,0.1
11460,FWS,2003,4/27/2003 0:00,4/27/2003 0:00,13700,PL 8,Human,WAS,53,0.1
11461,FWS,2003,1/25/2003 0:00,1/25/2003 0:00,13700,PL #1,Human,WAS,53,0.1
11462,FWS,2003,2/16/2003 0:00,2/16/2003 0:00,13700,PL# 1 CF,Human,WAS,53,0.1
11463,FWS,2003,03-08-2003 00:00,03-08-2003 00:00,13700,PL #5,Human,WAS,53,0.1
11464,FWS,2004,6/26/2004 0:00,6/26/2004 0:00,13700,117 ROAD,Human,WAS,53,50
11465,FWS,2003,08-07-2003 00:00,,13700,RATTLESNAKE 1,Natural,WAS,53,3
11466,FWS,2003,08-08-2003 00:00,,13700,RATTLESNAKE 2,Natural,WAS,53,0.1
11467,FWS,2003,08-08-2003 00:00,,13700,RATTLESNAKE 3,Natural,WAS,53,0.3
11468,FWS,2003,08-08-2003 00:00,,13700,RATTLESNAKE 4,Natural,WAS,53,0.1
11469,FWS,2003,08-08-2003 00:00,,13700,RATTLESNAKE 5,Natural,WAS,53,0.1
11470,FWS,2003,08-08-2003 00:00,,13700,WALUKE 1,Natural,WAS,53,0.1
11471,FWS,2003,08-08-2003 00:00,,13700,WALUKE 2,Natural,WAS,53,0.1
11472,FWS,2004,7/18/2004 0:00,7/18/2004 0:00,13700,COLD CREEK SOUTH,Natural,WAS,53,1.6
11473,FWS,2004,7/29/2004 0:00,7/29/2004 0:00,13700,L SW & 29  SW,Human,WAS,53,0.7
11474,FWS,2005,08-01-2005 00:00,,13700,DOG TRIAL,Natural,WAS,53,0.1
11475,FWS,2005,8/25/2005 0:00,8/25/2005 0:00,13700,24 / 24 FIRE,Human,WAS,53,0.3
11476,FWS,2005,8/15/2005 0:00,8/15/2005 0:00,13700,SR240 & MP17,Human,WAS,53,0.1
11477,FWS,2004,06-07-2004 00:00,06-07-2004 00:00,13700,WB10 PONDS CMPF,Human,WAS,53,0.1
11478,FWS,2004,07-10-2004 00:00,07-10-2004 00:00,13700,OVERLOOK CMPF,Human,WAS,53,0.1
11479,FWS,2005,03-07-2005 00:00,03-07-2005 00:00,13700,RINGOLD CATTAILS WF,Human,WAS,53,7
11480,FWS,2005,05-05-2005 00:00,05-05-2005 00:00,13700,RINGOLD RIVER RD #2,Human,WAS,53,0.2
11481,FWS,2005,5/30/2005 0:00,5/30/2005 0:00,13700,BPA POWERLINE,Human,WAS,53,5
11482,FWS,2005,07-05-2005 00:00,07-07-2005 00:00,13700,WEATHER STATION,Human,WAS,53,4917
11483,FWS,2006,08-10-2006 00:00,08-10-2006 00:00,13700,YAKIMA RIDGE,Human,WAS,53,3
11484,FWS,2006,9/21/2006 0:00,,13700,SAVAGE LIGHTNING,Natural,WAS,53,0
11485,FWS,2006,5/19/2006 0:00,5/19/2006 0:00,13700,SADDLE MTN LAKES,Natural,WAS,53,24.2
11486,FWS,2006,07-06-2006 00:00,07-06-2006 00:00,13700,MP19,Natural,WAS,53,1.2
11487,FWS,1988,01-07-1988 00:00,01-07-1988 00:00,13554,ISLAND,Human,ORE,41,4
11488,FWS,1987,8/27/1987 0:00,8/27/1987 0:00,13554,HUNT ISLD,Human,WAS,53,0.2
11489,FWS,1987,8/28/1987 0:00,8/28/1987 0:00,13554,LINDSEY,Human,WAS,53,0.6
11490,FWS,1995,08-10-1995 00:00,08-10-1995 00:00,13561,KIDNEYPOND,Human,WAS,53,0.1
11491,FWS,1995,8/23/1995 0:00,8/23/1995 0:00,13561,RIVERCAMP,Human,WAS,53,0.1
11492,FWS,1995,09-05-1995 00:00,09-05-1995 00:00,13561,MORAN CK,Natural,WAS,53,0.1
11493,FWS,1995,09-10-1995 00:00,09-10-1995 00:00,13561,BLACKTAIL,Natural,WAS,53,0.1
11494,FWS,1995,09-09-1995 00:00,09-09-1995 00:00,13561,PROSPECTCK,Natural,WAS,53,0.1
11495,FWS,1995,09-11-1995 00:00,09-11-1995 00:00,13561,WINSLOW LK,Human,WAS,53,1
11496,FWS,1998,06-02-1998 00:00,06-02-1998 00:00,13561,REACH,Human,WAS,53,0.1
11497,FWS,1998,06-02-1998 00:00,06-02-1998 00:00,13561,ALMOST,Human,WAS,53,0.1
11498,FWS,1992,3/17/1992 0:00,3/17/1992 0:00,13561,4,Human,WAS,53,0.7
11499,FWS,1992,06-02-1992 00:00,06-02-1992 00:00,13561,68,Natural,WAS,53,0.2
11500,FWS,1992,06-12-1992 00:00,6/13/1992 0:00,13561,102,Natural,WAS,53,0.1
11501,FWS,1992,08-11-1992 00:00,08-12-1992 00:00,13561,267,Human,WAS,53,0.1
11502,FWS,1992,8/17/1992 0:00,8/17/1992 0:00,13561,278,Human,WAS,53,0.1
11503,FWS,1992,8/17/1992 0:00,8/17/1992 0:00,13561,279,Human,WAS,53,0.1
11504,FWS,1992,9/17/1992 0:00,9/17/1992 0:00,13561,324,Human,WAS,53,0.5
11505,FWS,1992,9/26/1992 0:00,9/26/1992 0:00,13561,346,Human,WAS,53,0.1
11506,FWS,1996,06-08-1996 00:00,06-09-1996 00:00,13561,HORSETHEIF,Human,WAS,53,1
11507,FWS,1998,09-02-1998 00:00,09-03-1998 00:00,13561,TWOSTAGE,Human,WAS,53,0.1
11508,FWS,1993,5/20/1993 0:00,5/20/1993 0:00,13561,11,Natural,WAS,53,0.1
11509,FWS,1993,09-07-1993 00:00,09-07-1993 00:00,13561,132,Natural,WAS,53,0.1
11510,FWS,1996,9/17/1996 0:00,9/17/1996 0:00,13561,CHEMLIGHT,Natural,WAS,53,0.1
11511,FWS,1996,10-02-1996 00:00,10-03-1996 00:00,13561,TROOP FIRE,Human,WAS,53,0.3
11512,FWS,1999,05-06-1999 00:00,05-06-1999 00:00,13561,DUMP,Human,WAS,53,0.1
11513,FWS,1999,5/29/1999 0:00,5/29/1999 0:00,13561,COTTONWOOD,Human,WAS,53,0.3
